backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
14,art/mixed media,US,1437291579,USD,False,250.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1437291579/chibi-mythical-beasts?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1437291579/chibi-mythical-beasts/rewards'}",892.0,"Chicago, IL",14,30
72,art/illustration,US,1594448652,USD,False,250.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1594448652/make-more-art-pencil-enamel-pin?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1594448652/make-more-art-pencil-enamel-pin/rewards'}",1275.0,"Orem, UT",15,30
28,art,US,2090043963,USD,False,2000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/2090043963/make-100-animal-wire-sculptures?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2090043963/make-100-animal-wire-sculptures/rewards'}",2116.0,"Austin, TX",9,30
46,art/illustration,GB,739988924,GBP,False,450.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/eiyiart/bokkel-make-100-magazine?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/eiyiart/bokkel-make-100-magazine/rewards'}",1191.15598242,"Pontefract, UK",19,30
18,art/illustration,US,1588731305,USD,False,750.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1588731305/pup-prints-custom-dog-drawings-and-calender-by-a-k?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1588731305/pup-prints-custom-dog-drawings-and-calender-by-a-k/rewards'}",985.0,"San Francisco, CA",19,26
3,art/digital art,CA,1836561532,CAD,False,775.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1836561532/sakura-and-syaoran-cardcaptor-bear-enamel-pin-set?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1836561532/sakura-and-syaoran-cardcaptor-bear-enamel-pin-set/rewards'}",49.15984998,"Toronto, Canada",21,30
7,art/painting,US,1488971087,USD,False,300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/johnfirestone/100-landscape-paintings?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/johnfirestone/100-landscape-paintings/rewards'}",322.0,"Sierra Vista, AZ",10,30
23,art/illustration,CA,285301193,CAD,False,2200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/285301193/diptyque-mtl-projet-photographique?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/285301193/diptyque-mtl-projet-photographique/rewards'}",1996.33855984,"Montreal, Canada",21,30
33,art/illustration,MX,1568422249,MXN,False,140000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2danimation101/learn-to-draw-manga-the-rogue-mangaka-course?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2danimation101/learn-to-draw-manga-the-rogue-mangaka-course/rewards'}",3162.39480256,"Juarez, Mexico",18,35
28,art/illustration,US,1007827797,USD,False,300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/cindyyshaw/mermaid-enamel-pins-mer-bear-and-co?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/cindyyshaw/mermaid-enamel-pins-mer-bear-and-co/rewards'}",499.0,"Dallas, TX",10,23
3,art/public art,US,1932014030,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1932014030/50-shades-of-governor-greitens-public-political-ar?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1932014030/50-shades-of-governor-greitens-public-political-ar/rewards'}",61.0,"Jefferson City, MO",20,30
13,art/illustration,CA,454819373,CAD,False,300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/454819373/celebirdies-1-ryan-gosling-as-a-canada-goose-stick?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/454819373/celebirdies-1-ryan-gosling-as-a-canada-goose-stick/rewards'}",163.4924572,"Winnipeg, Canada",21,30
4,art,US,329572669,USD,False,14300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/nhpaper/handcrafted-artist-paper-from-recycled-upcycled-ma?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/nhpaper/handcrafted-artist-paper-from-recycled-upcycled-ma/rewards'}",198.0,"Rye, NH",22,31
5,art,US,1542465540,USD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1542465540/lets-kill-zero-12-month-calendar?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1542465540/lets-kill-zero-12-month-calendar/rewards'}",114.0,"Long Beach, CA",13,31
11,art/illustration,SE,2020272586,SEK,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/jamiekorte/make-100-custom-stickers?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/jamiekorte/make-100-custom-stickers/rewards'}",321.168783,"Stockholm, Sweden",13,32
3,art,US,1194510081,USD,False,650.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/panayotis/heroes-and-hard-liqour-an-overwatch-inspired-pin-s?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/panayotis/heroes-and-hard-liqour-an-overwatch-inspired-pin-s/rewards'}",36.0,"Glendale, CA",25,30
89,art,US,320455002,USD,False,1500.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/annabrones/make-100-womens-wisdom-project-100-papercuts?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/annabrones/make-100-womens-wisdom-project-100-papercuts/rewards'}",3934.0,"Tacoma, WA",17,21
3,art/illustration,GB,545433095,GBP,False,100.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/545433095/realistic-art-commissions-created-by-marc-waddell?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/545433095/realistic-art-commissions-created-by-marc-waddell/rewards'}",35.73245825,"Coleraine, UK",21,30
26,art/mixed media,CA,1273252127,CAD,False,4300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1273252127/man-making-arts-necessary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1273252127/man-making-arts-necessary/rewards'}",2118.11602384,"Kenora, Canada",23,30
26,art/illustration,US,1346040905,USD,False,404.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1346040905/t-regina-dinosaur-queen-enamel-pin?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1346040905/t-regina-dinosaur-queen-enamel-pin/rewards'}",569.0,"Washington, DC",26,30
113,art/illustration,GB,1820385553,GBP,False,770.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1820385553/make-100-flora-and-fauna-pin-badges?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1820385553/make-100-flora-and-fauna-pin-badges/rewards'}",3829.02496912,"Portsmouth, UK",13,21
71,art/painting,US,1326205054,USD,False,13500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/davidcastleart/send-me-on-the-arctic-circle-2018-arts-and-science?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/davidcastleart/send-me-on-the-arctic-circle-2018-arts-and-science/rewards'}",13815.0,"Longyearbyen, Svalbard and Jan Mayen",24,30
24,art/illustration,US,1804104208,USD,False,600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1804104208/make-100-release-art-prints-and-originals-of-sea-c?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1804104208/make-100-release-art-prints-and-originals-of-sea-c/rewards'}",1450.0,"Lombard, IL",21,30
22,art/illustration,US,240580402,USD,False,700.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/technochic/make-100-positive-space-inspirational-space-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/technochic/make-100-positive-space-inspirational-space-prints/rewards'}",1090.0,"Jersey City, NJ",18,30
173,art/illustration,US,1005778651,USD,False,5500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/drkara/pandoras-book-of-monsters?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/drkara/pandoras-book-of-monsters/rewards'}",5530.0,"Los Angeles, CA",13,30
20,art/public art,US,1944547660,USD,False,1200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1944547660/street-art-dance-studio-mural?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1944547660/street-art-dance-studio-mural/rewards'}",1225.0,"Hutchinson, KS",24,30
3,art/painting,US,1697818232,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1697818232/make-100-zombie-trump-prints-make100?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1697818232/make-100-zombie-trump-prints-make100/rewards'}",130.0,"Columbus, OH",16,30
6,art/painting,AU,1058666071,AUD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1058666071/exhibiting-at-the-fair?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1058666071/exhibiting-at-the-fair/rewards'}",255.44917755,"Sydney, AU",21,29
61,art,GB,898237900,GBP,False,200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/lottiphillpotti/hokusai-tea-japanese-art-enamel-pins?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/lottiphillpotti/hokusai-tea-japanese-art-enamel-pins/rewards'}",1546.33700676,"West Midlands, UK",19,28
13,art,US,1995542179,USD,False,1100.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1995542179/voyager-collection-die-struck-lapel-pins?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1995542179/voyager-collection-die-struck-lapel-pins/rewards'}",458.0,"Redding, CA",22,21
6,art/painting,US,551081781,USD,False,750.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/551081781/art-connects-humans-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/551081781/art-connects-humans-project/rewards'}",250.0,"Mumbai, India",22,33
2,art,US,662597408,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/gheciobanu/make-100-hand-painted-terra-cotta-planters-clay-po?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/gheciobanu/make-100-hand-painted-terra-cotta-planters-clay-po/rewards'}",40.0,"Centreville, VA",15,30
2,art/painting,US,1653560627,USD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1653560627/make-100-hand-painted-mini-wall-art?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1653560627/make-100-hand-painted-mini-wall-art/rewards'}",28.0,"Nashua, NH",9,30
0,art/public art,NZ,798161750,NZD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/798161750/the-rough-cut-diamond-studio-exhibition-administra?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/798161750/the-rough-cut-diamond-studio-exhibition-administra/rewards'}",0.0,"Maraenui, NZ",24,30
5,art/illustration,US,2130775105,USD,False,250.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2130775105/make-100-friendly-monsters?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2130775105/make-100-friendly-monsters/rewards'}",260.0,"Los Angeles, CA",21,32
22,art/illustration,US,2080519365,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2080519365/100-characters?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2080519365/100-characters/rewards'}",1086.5,"San Diego, CA",24,30
24,art/illustration,US,120457780,USD,False,50.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/mesii/make-100-art-for-a-new-childrens-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/mesii/make-100-art-for-a-new-childrens-book/rewards'}",607.0,"Seattle, WA",19,30
622,art,US,1168282673,USD,False,7000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/13crownsstudio/monsters-and-more-3-an-18-artbook-by-coey-kuhn?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/13crownsstudio/monsters-and-more-3-an-18-artbook-by-coey-kuhn/rewards'}",32334.0,"Columbus, OH",12,32
0,art,MX,389328440,MXN,False,190000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/389328440/cenote-trmty-co-natural-swimming-pool?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/389328440/cenote-trmty-co-natural-swimming-pool/rewards'}",0.0,"Temozón, Mexico",23,30
12,art,US,1273361603,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1273361603/framing-for-an-art-show-in-santa-fe?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1273361603/framing-for-an-art-show-in-santa-fe/rewards'}",1185.0,"Santa Fe, NM",14,20
55,art/illustration,GB,1211824884,GBP,False,875.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1211824884/silverpastas-100-wildlife-inspired-tea-towels?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1211824884/silverpastas-100-wildlife-inspired-tea-towels/rewards'}",2482.35235609,"Surrey, UK",19,30
0,art/painting,HK,1740681399,HKD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1740681399/life-line-painting?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1740681399/life-line-painting/rewards'}",0.0,"Hong Kong, Hong Kong",23,30
0,art,US,952044799,USD,False,400.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/952044799/my-beauty-channel?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/952044799/my-beauty-channel/rewards'}",0.0,"Wesley Chapel, FL",17,30
11,art,US,979962970,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/eclecticheartsart/eclectic-hearts-a-monthly-art-subscription?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/eclecticheartsart/eclectic-hearts-a-monthly-art-subscription/rewards'}",565.0,"Normal, IL",21,30
11,art,US,1806022630,USD,False,18000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1806022630/hamba-south-africa?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1806022630/hamba-south-africa/rewards'}",862.0,"Cathlamet, WA",20,44
0,art/painting,CA,1157487780,CAD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1157487780/100-bunny-or-lady-bug-art-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1157487780/100-bunny-or-lady-bug-art-prints/rewards'}",0.0,"Rossland, Canada",19,30
1,art/painting,GB,120613052,GBP,False,445000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/120613052/arts-and-craft-barn?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/120613052/arts-and-craft-barn/rewards'}",14.138192300000002,"Vale of Glamorgan, UK",26,31
24,art/illustration,US,810518979,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/810518979/make-100-touch-upon-studios-x-nyc-bespoke-charcoal?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/810518979/make-100-touch-upon-studios-x-nyc-bespoke-charcoal/rewards'}",1022.0,"New York, NY",18,30
32,art/illustration,AT,1243739967,EUR,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1243739967/make-100-ludo-profile?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1243739967/make-100-ludo-profile/rewards'}",990.70738844,"Linz, Austria",21,35
5,art/illustration,US,1701269518,USD,False,300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1701269518/make-100-night-sky-art-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1701269518/make-100-night-sky-art-prints/rewards'}",90.0,"Philadelphia, PA",16,35
