backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,usd_pledged,location,blurb_length,duration
44,4,21,1183513147,13,0,-0.035630747478543265,1,0,live,3598.0,7599,0.5447160849026044,-0.9127690879629661
49,4,21,1663471778,13,0,-0.03455515047108054,1,0,live,1501.0,2334,-0.07438040902660854,-1.227192396184209
11,0,21,2027536942,13,0,-0.03704060694063287,1,0,live,311.0,1582,0.13198508894979574,-0.2839224715204801
8,11,21,776982514,13,0,-0.03687182094869256,1,0,live,375.0,13996,0.33835058692620007,-0.2839224715204801
17,6,9,1452223681,5,0,-0.03653069145253124,1,0,live,580.45518492,7256,-1.5189388948614386,2.0742523401388424
16,0,21,11624879,13,0,-0.0360444386352597,1,0,live,980.0,196,0.13198508894979574,2.0742523401388424
5,4,21,328871615,13,0,-0.037368250336752284,1,0,live,161.0,12481,0.33835058692620007,0.8165591072538704
38,9,16,110788654,4,0,-0.036152925488215665,1,0,live,2526.72496908,7996,1.1638125788318172,-0.20531664446516937
42,0,3,716344204,1,0,-0.037299361300524386,1,0,live,903.69887784,12813,-1.5189388948614386,-0.2839224715204801
60,0,21,1705523872,13,0,-0.037285512105408994,1,0,live,1240.0,11672,-1.1062078989086301,-0.8341632609076554
2,3,21,2004630053,13,0,-0.03687182094869256,1,0,live,155.0,314,0.5447160849026044,0.10910666375607361
107,9,21,1350317354,13,0,-0.012877733859139514,1,1,live,7602.0,2635,0.33835058692620007,1.1309824154751134
0,6,21,1792063951,13,0,-0.03356229169496111,1,0,live,0.0,11301,-0.48711140497941713,-0.2839224715204801
17,0,21,32120725,13,0,-0.03356229169496111,1,0,live,1180.0,13959,-0.28074590700301283,-0.2839224715204801
13,3,21,565917779,13,0,-0.03480336516511041,1,0,live,590.0,2841,-2.1380353887906516,2.0742523401388424
4,4,21,1708506368,13,0,-0.03687182094869256,1,0,live,160.0,11022,1.1638125788318172,-0.2839224715204801
2,4,15,1093290925,8,0,-0.03614159768526585,1,0,live,39.8029202,7996,0.5447160849026044,1.2881940695857348
0,10,21,1574344238,13,0,-0.03356229169496111,1,0,live,0.0,7269,0.5447160849026044,-0.2839224715204801
1,3,21,1518579581,13,0,-0.03749235768376721,1,0,live,50.0,522,-2.1380353887906516,2.0742523401388424
1,11,21,2026249708,13,0,-0.03356229169496111,1,0,live,20.0,2414,0.33835058692620007,-0.9913749150182769
3,3,21,455286600,13,0,-0.03397598285167754,1,0,live,270.0,9864,0.5447160849026044,2.0742523401388424
1,4,21,1633196594,13,0,-0.012877733859139514,1,0,live,25.0,12492,-1.1062078989086301,-0.20531664446516937
1,6,9,1836935735,5,0,-0.035388150495302216,1,0,live,32.12191799,7256,-0.28074590700301283,2.0742523401388424
20,0,21,1738253976,13,0,-0.029425380127796788,1,0,live,3428.0,7581,0.7510815828790086,0.4235299719773166
24,9,15,1859899206,8,0,-0.02970914247554098,1,0,live,2287.912779,10316,0.5447160849026044,-0.2839224715204801
2,8,9,692803187,5,0,-0.037237746741977364,1,0,live,55.7730704,7256,0.957447080855413,-0.048104990354547884
6,0,4,531089264,2,0,-0.03326174246335233,1,0,live,858.1205039999999,14375,-1.9316698908142473,1.2881940695857348
21,0,21,2141691667,13,0,-0.03749235768376721,1,0,live,423.0,13494,0.5447160849026044,-0.2839224715204801
9,8,21,247293491,13,0,-0.032734909381528246,1,0,live,809.0,7307,0.7510815828790086,1.9170406860282208
30,4,21,1055627316,13,0,-0.03695455918003585,1,0,live,1497.0,5816,0.5447160849026044,-0.3625282985757909
9,0,21,16320957,13,0,0.003669912409517764,1,0,live,348.0,6203,-1.3125733968850344,-0.4411341256311016
0,8,21,1872055358,13,0,-0.032734909381528246,1,0,live,0.0,8508,-0.48711140497941713,-0.3625282985757909
3,7,21,1396200754,13,0,-0.03687182094869256,1,0,live,15.0,6030,-1.9316698908142473,-0.5983457797417231
4,0,3,111743315,1,0,-0.03752468268287429,1,0,live,86.76029836,10049,-1.7253043928378429,-0.3625282985757909
26,4,21,120756153,13,0,-0.03688009477182689,1,0,live,685.0,13555,-0.07438040902660854,-0.3625282985757909
28,0,21,361342384,13,0,-0.036706344486005994,1,0,live,796.0,7744,0.5447160849026044,-0.7555574338523446
15,0,21,927617657,13,0,0.06530989476026611,1,0,live,3627.0,6026,-0.28074590700301283,1.2881940695857348
1,5,21,1110460680,13,0,-0.035630747478543265,1,0,live,25.0,571,-1.1062078989086301,-0.3625282985757909
26,4,9,1215153557,5,0,-0.03746954421497693,1,0,live,452.44410084,10162,0.957447080855413,-0.3625282985757909
62,4,16,1397357171,4,0,-0.03729349392877727,1,0,live,1974.8963853,1273,-1.5189388948614386,-0.3625282985757909
24,4,21,136981567,13,0,-0.03645812979197613,1,0,live,809.0,1625,-2.1380353887906516,-0.5197399526864124
160,0,21,1616607554,13,0,-0.02983907128451322,1,0,live,6683.0,3079,-1.3125733968850344,-0.9127690879629661
0,8,21,823148322,13,0,-0.036706344486005994,0,0,live,0.0,10640,-0.28074590700301283,-2.2490681479032486
4,3,21,521760029,13,0,-0.03732688122108064,1,0,live,126.0,8801,-2.1380353887906516,-0.3625282985757909
0,7,3,236252278,1,0,-0.03375345966919618,1,0,live,0.0,12813,0.13198508894979574,0.8951649343091811
0,6,21,911496875,13,0,-0.008740822291975193,1,0,live,0.0,9853,-0.48711140497941713,2.0742523401388424
10,0,3,828984093,1,0,-0.0373046289028325,1,0,live,292.49550432,12813,0.957447080855413,-1.9346448396820057
17,0,21,774786282,13,0,-0.03747167312593139,1,0,live,378.0,571,-0.28074590700301283,-1.0699807420735876
6,7,21,308491761,13,0,-0.03577222985414029,1,0,live,420.0,7998,-0.48711140497941713,-1.1485865691288983
10,3,21,376382021,13,0,-0.037285512105408994,1,0,live,243.0,11014,-1.1062078989086301,-0.3625282985757909
16,0,21,1567688472,13,0,-0.03645812979197613,1,0,live,374.0,11022,-0.28074590700301283,-0.3625282985757909
1,8,18,1109658314,10,0,-0.036803374240978015,1,0,live,14.4363576,13893,-1.7253043928378429,-0.3625282985757909
5,3,21,1149910306,13,0,-0.037368250336752284,1,0,live,88.0,3093,0.957447080855413,-0.8341632609076554
1,5,12,1200353840,4,0,0.5722503311821894,1,0,live,30.7168325,1299,-1.1062078989086301,-0.3625282985757909
4,4,15,1338521385,8,0,-0.036591531951900166,1,0,live,111.3853312,8565,0.957447080855413,-0.3625282985757909
4,0,21,291819350,13,0,-0.03759991738451349,1,0,live,46.0,5742,-1.9316698908142473,-1.4630098773501414
5,8,15,1107713580,8,0,-0.0354875069155302,1,0,live,139.0025,8275,0.5447160849026044,2.0742523401388424
11,4,3,63602967,1,0,-0.037567689974653845,1,0,live,162.92482625,8294,-2.55076638474346,-1.0699807420735876
0,0,21,759582040,13,0,-0.032734909381528246,1,0,live,0.0,9726,0.33835058692620007,-0.3625282985757909
6,0,21,2100255613,13,0,-0.037037297411379136,1,0,live,75.0,2656,-2.344400886767056,-0.3625282985757909
1,4,21,95993879,13,0,-0.03687182094869256,1,0,live,30.0,7501,0.7510815828790086,-0.3625282985757909
3,10,3,1332304016,1,0,-0.03737042004344647,1,0,live,120.802798,12813,-2.1380353887906516,-0.3625282985757909
3,11,9,978048880,5,0,-0.035410661251380246,1,0,live,80.21408874,8959,-0.07438040902660854,0.4235299719773166
0,0,15,918633619,8,0,-0.037194936495101714,1,0,live,0.0,3749,1.3701780768082215,-0.3625282985757909
0,3,21,749098385,13,0,-0.0360444386352597,1,0,live,0.0,13736,1.1638125788318172,-1.3844040502948305
4,0,9,122286440,5,0,-0.03689621904987529,1,0,live,72.09515456,7256,0.957447080855413,-1.4630098773501414
40,0,9,1446895718,5,0,-0.037240355140839634,1,0,live,989.92192992,1517,-1.1062078989086301,-1.856039012626695
27,5,21,1246991425,13,0,-0.03314860053824468,1,1,live,1329.0,8801,-1.1062078989086301,-0.3625282985757909
0,7,9,606658888,5,0,-0.037469779201482534,1,0,live,0.0,5199,0.5447160849026044,-0.3625282985757909
2,0,9,614911232,5,0,-0.03744798391572146,1,0,live,30.50179616,10858,-1.3125733968850344,-0.3625282985757909
3,4,21,1109990840,13,0,-0.03755275659264781,1,0,live,90.0,6261,-1.7253043928378429,-0.3625282985757909
2,6,9,630266781,5,0,-0.037469779201482534,1,0,live,34.661132,7102,0.13198508894979574,2.0742523401388424
0,3,9,313453363,5,0,-0.027375120533195157,1,0,live,0.0,7256,-0.07438040902660854,-0.3625282985757909
15,4,21,1590000642,13,0,-0.03742368495175229,1,0,live,690.0,8778,1.1638125788318172,-0.3625282985757909
4,0,1,1078476440,0,0,-0.03575461453718673,1,0,live,60.32412078,1527,0.7510815828790086,0.8951649343091811
3,6,6,1766312831,3,0,-0.030871685780793103,1,0,live,180.717705,2739,-1.1062078989086301,-1.0699807420735876
3,4,21,1660251076,13,0,-0.037666107969588115,1,0,live,41.0,4850,-0.07438040902660854,-1.856039012626695
1,6,21,1452066359,13,0,-0.03645812979197613,1,0,live,15.0,13746,1.576543574784626,1.3667998966410455
1,0,8,985014108,4,0,-0.037673754020942724,1,0,live,49.2139912,7432,1.3701780768082215,-0.3625282985757909
58,4,21,1692660189,13,0,-0.03314860053824468,1,0,live,2682.0,10145,-1.5189388948614386,-0.3625282985757909
8,4,21,1823553610,13,0,-0.037617292413095575,1,0,live,353.0,6846,0.7510815828790086,-2.0132506667373167
1,0,9,1559154505,5,0,-0.036438821314892074,1,0,live,152.33368259999997,7256,0.13198508894979574,-0.2839224715204801
0,2,15,205013997,8,0,-0.037031320318808666,1,0,live,0.0,653,0.13198508894979574,-1.856039012626695
1,7,21,1740559477,13,0,-0.03687182094869256,1,0,live,40.0,5742,-1.7253043928378429,-0.3625282985757909
0,4,21,1409927588,13,0,0.7896831101707383,1,0,live,0.0,10145,0.5447160849026044,2.0742523401388424
1,7,21,1756121311,13,0,-0.035630747478543265,1,0,live,100.0,5577,0.33835058692620007,-0.3625282985757909
15,4,21,952441163,13,0,-0.03480336516511041,1,0,live,464.0,8319,0.13198508894979574,-0.3625282985757909
19,0,21,1221154962,13,0,-0.03149383591137895,1,1,live,1421.0,8801,-0.07438040902660854,-0.2839224715204801
1,4,6,549850111,3,0,-0.03756265291249879,1,0,live,25.581045,412,-0.28074590700301283,-1.6988273585160736
1,4,21,50709737,13,0,-0.03397598285167754,1,0,live,35.0,2223,0.5447160849026044,-0.3625282985757909
14,6,9,408116975,5,0,-0.03198757608365917,1,0,live,660.03298675,7256,-0.6934769029558214,-0.3625282985757909
11,10,9,629898983,5,0,-0.03367531132882593,1,0,live,883.74943068,7256,-1.7253043928378429,-0.3625282985757909
1,4,21,1240431783,13,0,-0.03753372679943885,1,0,live,10.0,7045,-1.9316698908142473,1.9956465130835315
5,4,12,745197740,4,0,-0.03442206847501652,1,0,live,148.53176399999995,1299,-0.28074590700301283,-0.3625282985757909
2,0,21,1490102816,13,0,-0.037431958774886614,1,0,live,24.0,12964,0.13198508894979574,-0.8341632609076554
2,0,21,514630246,13,0,-0.03753372679943885,1,0,live,8.0,7307,-1.3125733968850344,-1.5416157044054521
11,0,21,1925735732,13,0,-0.037368250336752284,1,0,live,251.0,11025,0.13198508894979574,-0.3625282985757909
2,0,5,1747871073,4,0,-0.037633035235050405,1,0,live,27.06769516,5169,-1.9316698908142473,-1.5416157044054521
0,9,15,1798538812,8,0,-0.03636343737549191,1,0,live,0.0,1277,0.13198508894979574,0.5021357990326274
17,0,9,538565174,5,0,-0.03738410777531709,1,0,live,336.51895338,9171,0.7510815828790086,-0.9913749150182769
110,4,21,609925010,13,0,-0.035713485709886555,1,0,live,2877.0,9943,0.7510815828790086,-0.9913749150182769
15,15,21,2130422565,13,0,-0.0370993510848866,1,0,live,380.0,8856,0.33835058692620007,2.0742523401388424
2,15,21,1798459965,13,0,-0.03314860053824468,1,0,live,25.0,8801,-1.7253043928378429,2.0742523401388424
6,13,21,503104346,13,0,-0.032734909381528246,1,0,live,195.0,3109,0.13198508894979574,1.9956465130835315
9,16,21,514330497,13,0,-0.0360444386352597,1,0,live,383.0,11778,0.7510815828790086,1.9956465130835315
148,15,21,1077465647,13,0,-0.029425380127796788,1,0,live,9574.0,1260,0.957447080855413,1.9956465130835315
7,18,15,1361877909,8,0,-0.037570708943786744,1,0,live,817.925078,7998,0.7510815828790086,0.8951649343091811
34,15,21,788078625,13,0,-0.01701464542630383,1,0,live,3169.0,7307,-0.48711140497941713,0.8951649343091811
1,15,21,895192026,13,0,0.08640814375280415,1,0,live,5.0,13345,1.3701780768082215,2.0742523401388424
2,17,21,895192026,13,0,0.12777725942444734,1,0,live,45.0,13345,0.957447080855413,2.0742523401388424
51,17,21,1462476240,13,0,-0.037285512105408994,0,0,live,2311.5,522,0.957447080855413,0.26631831786669513
35,17,3,1479842225,1,0,-0.03603143001341396,1,0,live,942.955043975,12813,0.7510815828790086,0.8165591072538704
62,15,21,1444771328,13,0,-0.03687182094869256,1,0,live,860.0,11045,1.3701780768082215,1.9956465130835315
3,16,21,471658601,13,0,0.3759919534543065,1,0,live,108.0,8801,1.1638125788318172,2.0742523401388424
24,15,21,1998266438,13,0,-0.03521705632182684,1,0,live,1263.0,8801,0.5447160849026044,1.6026173778069779
157,15,21,782290703,13,0,-0.034670983994961144,0,1,live,3619.0,11022,0.7510815828790086,-0.2839224715204801
38,17,21,1159978494,13,0,-0.03645812979197613,0,0,live,1556.0,3969,0.7510815828790086,-0.2839224715204801
79,15,15,1321804067,8,0,-0.03572395999765257,1,0,live,2267.49595941,10914,-1.1062078989086301,0.18771249081138436
409,17,21,4589562,13,0,-0.023633703933766743,0,0,live,19707.0,2325,0.13198508894979574,-0.2839224715204801
47,13,21,1538223149,13,0,-0.03718208931622989,0,0,live,1255.0,8778,0.13198508894979574,-0.2839224715204801
180,14,9,201581505,5,0,-0.034960664006058996,0,1,live,3349.18859727,5937,-0.07438040902660854,-0.2839224715204801
151,15,9,718137297,5,0,-0.030852855121959347,0,1,live,9722.783451,1969,-0.07438040902660854,-0.2839224715204801
86,16,3,952074709,1,0,-0.035705174588357536,0,1,live,2452.62254308,14077,-0.28074590700301283,-0.2839224715204801
6,15,21,2116258375,13,0,-0.031080144754662517,0,0,live,82.0,2232,-0.28074590700301283,-0.2839224715204801
1241,13,21,488571414,13,0,-0.03190752706809538,1,1,live,63242.0,10640,0.7510815828790086,-0.12671081740985862
161,15,21,1997806999,13,0,-0.036706344486005994,1,1,live,2971.19,3709,0.13198508894979574,0.7379532801985595
214,15,21,1267908785,13,0,-0.034389674008393975,0,1,live,5453.0,3016,0.957447080855413,-0.12671081740985862
141,13,21,331144563,13,0,-0.029425380127796788,1,0,live,8289.0,7599,0.13198508894979574,-0.2839224715204801
17,18,21,916151767,13,0,-0.027278323024438507,1,0,live,10918.0,11301,-1.3125733968850344,-0.2839224715204801
98,15,21,2146510891,13,0,-0.034389674008393975,1,0,live,3805.0,12122,-0.07438040902660854,0.8951649343091811
232,15,21,1016186425,13,0,-0.03356229169496111,1,0,live,15202.0,9864,-0.28074590700301283,-0.20531664446516937
220,15,9,365818721,5,0,-0.03455409782979537,1,0,live,5042.56043136,7256,0.957447080855413,-0.2839224715204801
49,15,9,555556103,5,0,-0.03707018217565942,1,0,live,888.80656726,9548,-0.07438040902660854,-0.2839224715204801
36,13,21,1664058905,13,0,-0.03753372679943885,1,0,live,521.0,7307,-0.8998424009322258,0.8951649343091811
68,15,21,2124514435,13,0,-0.004603910724810875,1,0,live,14314.0,8801,-0.48711140497941713,-0.2839224715204801
39,15,21,1149264558,13,0,-0.034559287382647706,1,0,live,1062.0,10383,0.5447160849026044,-0.2839224715204801
3,17,21,685237072,13,0,-0.03687182094869256,0,0,live,20.0,9356,0.957447080855413,-0.3625282985757909
107,13,21,1125287063,13,0,-0.035630747478543265,1,0,live,3219.0,7841,0.13198508894979574,-0.20531664446516937
186,17,21,1881107045,13,0,-0.029425380127796788,0,1,live,7962.0,10118,-0.07438040902660854,-0.2839224715204801
63,15,21,606928229,13,0,-0.034543567118692484,1,0,live,2259.0,8191,0.33835058692620007,-0.2839224715204801
9,17,21,336203218,13,0,-0.03356229169496111,1,0,live,260.0,3016,-0.28074590700301283,-0.2839224715204801
40,15,21,2109737835,13,0,-0.03753372679943885,1,0,live,2085.0,11131,0.33835058692620007,-0.2839224715204801
6,17,21,2071705902,13,0,-0.032734909381528246,0,0,live,265.0,5124,0.7510815828790086,-0.8341632609076554
9,15,21,1611920280,13,0,-0.03314860053824468,1,0,live,195.0,1357,1.3701780768082215,-0.20531664446516937
58,15,21,1665204595,13,0,-0.037037297411379136,1,0,live,1235.0,3207,0.13198508894979574,-0.4411341256311016
28,13,21,1467914849,13,0,-0.0360444386352597,1,1,live,1050.0,11987,-0.07438040902660854,0.18771249081138436
64,17,9,1644090639,5,0,-0.03265348990161622,1,0,live,2885.65489398,2774,-1.3125733968850344,0.8165591072538704
198,15,21,95920283,13,0,-0.03720277387406571,1,0,live,4903.0,13423,1.1638125788318172,-0.2839224715204801
29,15,21,62860951,13,0,-0.022572172425632378,1,0,live,997.0,6825,-1.9316698908142473,1.4454057236963562
5,18,21,938923155,13,0,-0.037037297411379136,1,0,live,76.0,7307,-0.48711140497941713,-0.2839224715204801
106,15,9,1313831575,5,0,-0.03701115144023781,1,0,live,1315.31531911,6466,-0.28074590700301283,-0.4411341256311016
4,17,9,1203196970,5,0,-0.03537755098322306,1,0,live,63.13547610000001,8032,1.576543574784626,2.0742523401388424
26,16,21,2076751020,13,0,-0.03756682209197617,1,0,live,585.0,7599,-0.48711140497941713,-0.2839224715204801
23,17,21,1168581621,13,0,-0.03769837587981199,1,0,live,1786.0,11928,0.5447160849026044,-0.20531664446516937
129,13,21,1637232963,13,0,-0.033396815232274536,1,1,live,6597.0,12015,0.13198508894979574,-0.2839224715204801
477,17,21,1698370626,13,0,-0.023633703933766743,1,1,live,22041.0,12492,-0.8998424009322258,0.6593474531432488
80,14,9,1815843378,5,0,-0.03711879019239984,1,0,live,2404.76013412,1159,-2.344400886767056,0.10910666375607361
31,15,21,2100401193,13,0,-0.036706344486005994,1,0,live,644.0,2012,-1.9316698908142473,-0.2839224715204801
141,17,21,147198977,13,0,-0.03356229169496111,1,0,live,5981.0,7307,0.13198508894979574,-0.2839224715204801
82,15,9,836792092,5,0,-0.03654204786222455,1,0,live,1409.76260208,3437,0.13198508894979574,-0.6769516067970338
96,17,21,2025436098,13,0,-0.034389674008393975,0,0,live,4153.0,13341,0.957447080855413,-0.7555574338523446
125,17,20,2092686797,12,0,0.0031154916710021863,1,0,live,13250.7727074,11545,0.5447160849026044,-0.12671081740985862
8,17,15,2147385888,8,0,-0.03476882898627425,1,0,live,243.68254775,4719,1.1638125788318172,-0.2839224715204801
2,17,21,2120254870,13,0,0.007806823976682083,1,0,live,105.0,3016,-0.28074590700301283,0.5021357990326274
110,17,1,1917428739,0,0,-0.03569435835774545,1,0,live,2295.79879887,12428,1.7829090727610302,-0.048104990354547884
34,15,21,1870873486,13,0,-0.0360444386352597,1,0,live,1062.0,7044,0.7510815828790086,0.8165591072538704
68,17,9,845245955,5,0,-0.03535265845822699,1,0,live,2240.5245616,7256,-0.48711140497941713,-0.048104990354547884
19,13,9,1861620465,5,0,-0.03711256706115082,1,0,live,302.04539976,10434,-0.8998424009322258,-0.2839224715204801
4,13,21,1432897332,13,0,0.02021755867817504,1,0,live,46.0,8006,-3.3762283766490775,-0.2839224715204801
14,13,21,1840272245,13,0,-0.031080144754662517,1,0,live,1720.0,2199,1.1638125788318172,-0.5197399526864124
1,15,21,1768174532,13,0,-0.03645812979197613,1,0,live,5.0,980,0.33835058692620007,-0.2839224715204801
63,17,12,376367117,4,0,-0.0258659321654764,1,0,live,3872.7489879,10744,-1.1062078989086301,0.5021357990326274
10,13,21,863477191,13,0,-0.03768265561585677,1,0,live,74.0,12123,-0.8998424009322258,-0.048104990354547884
8,17,21,2115003858,13,0,-0.028597997814363927,1,0,live,326.0,6658,-1.9316698908142473,-0.2839224715204801
51,15,21,716594432,13,0,-0.03674771360167763,1,0,live,1229.0,9943,0.7510815828790086,-0.2839224715204801
15,13,21,1450249840,13,0,-0.03745098856809557,1,0,live,900.0,13840,0.33835058692620007,-0.2839224715204801
244,17,21,271738900,13,0,-0.02115155699346815,1,0,live,16795.0,522,0.7510815828790086,0.26631831786669513
101,17,21,1907290401,13,0,-0.029425380127796788,1,0,live,7341.07,7307,0.5447160849026044,-0.2839224715204801
3,17,3,1007607933,1,0,-0.035686582612773556,1,0,live,81.083864,1833,1.1638125788318172,0.8165591072538704
86,15,21,493742821,13,0,-0.03645812979197613,1,0,live,1509.0,12998,-2.344400886767056,-0.12671081740985862
101,17,9,593967745,5,0,-0.0371133919571804,1,0,live,2632.45466627,7584,0.7510815828790086,-0.2839224715204801
40,15,21,487773125,13,0,-0.031080144754662517,1,0,live,1238.0,10561,-1.5189388948614386,-0.2839224715204801
49,15,3,1598069532,1,0,-0.03635578299694799,1,0,live,1194.23099696,7706,-0.48711140497941713,-0.2839224715204801
7,15,21,1230733286,13,0,-0.03753372679943885,1,0,live,51.0,11027,-2.7571318827198645,-0.2839224715204801
159,15,21,2128959397,13,0,-0.03472062693376712,1,0,live,8120.0,8887,0.5447160849026044,-0.2839224715204801
38,15,21,964502114,13,0,-0.036706344486005994,1,0,live,1144.0,2506,1.3701780768082215,-0.2839224715204801
51,14,9,2147339717,5,0,-0.037230554218169405,1,0,live,989.82561147,3693,-0.8998424009322258,-1.0699807420735876
